ellapsed_exp_time,frame_id,start_frame_time,ellapsed_element_time,routine_name,element_iteration,condition_name,eyes_camera_pos,eyes_camera_rot,framerate
362298.6,22943,362287.8,70876.95,Lab_RestingStateEyesClosed,0,default,-0.03631485 2.522151 1.202157,356.1314 358.7187 357.8817,69.44627
362321.4,22944,362299.1,70899.72,Lab_RestingStateEyesClosed,0,default,-0.03641311 2.522226 1.20217,356.1041 358.7433 357.8756,69.37006
362343.5,22945,362322,70921.81,Lab_RestingStateEyesClosed,0,default,-0.03647396 2.522304 1.202124,356.0631 358.7603 357.8625,68.95932
362354.4,22946,362344.4,70932.67,Lab_RestingStateEyesClosed,0,default,-0.03652469 2.522391 1.202125,356.0332 358.7694 357.8637,68.56911
362365.4,22947,362354.7,70943.7,Lab_RestingStateEyesClosed,0,default,-0.03658142 2.522396 1.202114,356.0294 358.7693 357.8584,69.35709
362388.2,22948,362365.8,70966.52,Lab_RestingStateEyesClosed,0,default,-0.03672368 2.522472 1.202126,356.0527 358.7515 357.8613,69.3575
362410.4,22949,362388.7,70988.68,Lab_RestingStateEyesClosed,0,default,-0.03687044 2.522444 1.202094,356.0629 358.7329 357.8631,69.34262
362421.3,22950,362410.9,70999.6,Lab_RestingStateEyesClosed,0,default,-0.03706329 2.522473 1.202086,356.056 358.7333 357.8612,68.55659
362443.3,22951,362421.7,71021.64,Lab_RestingStateEyesClosed,0,default,-0.03721382 2.522443 1.202043,356.0837 358.6974 357.8562,69.35395
362454.2,22952,362443.8,71032.46,Lab_RestingStateEyesClosed,0,default,-0.03736034 2.522458 1.202028,356.1161 358.6416 357.8799,68.4772
362476.9,22953,362454.6,71055.21,Lab_RestingStateEyesClosed,0,default,-0.0376129 2.522435 1.201961,356.1459 358.5611 357.9208,69.28145
362488.4,22954,362477.4,71066.71,Lab_RestingStateEyesClosed,0,default,-0.03796082 2.522353 1.201902,356.1686 358.4767 357.9475,68.43896
362510.2,22955,362488.9,71088.48,Lab_RestingStateEyesClosed,0,default,-0.0382516 2.522301 1.201788,356.2072 358.372 357.977,68.75833
362521.2,22956,362510.8,71099.47,Lab_RestingStateEyesClosed,0,default,-0.03866034 2.522283 1.201699,356.2461 358.2511 358.029,68.38481
362543.6,22957,362521.6,71121.87,Lab_RestingStateEyesClosed,0,default,-0.03888565 2.522252 1.2016,356.2483 358.1777 358.0732,69.16125
362554.4,22958,362544.1,71132.76,Lab_RestingStateEyesClosed,0,default,-0.03915538 2.522175 1.201538,356.2632 358.0779 358.122,68.34648
362576.7,22959,362554.9,71155.01,Lab_RestingStateEyesClosed,0,default,-0.0392755 2.52218 1.201494,356.2438 358.0944 358.175,68.64913
362587.6,22960,362577.2,71165.92,Lab_RestingStateEyesClosed,0,default,-0.03954932 2.52223 1.201303,356.2474 358.0651 358.2324,68.26137
362610.4,22961,362588,71188.69,Lab_RestingStateEyesClosed,0,default,-0.0395386 2.522349 1.201314,356.1826 358.1838 358.2454,69.0522
362621.1,22962,362610.9,71199.44,Lab_RestingStateEyesClosed,0,default,-0.03968628 2.5225 1.201341,356.153 358.2449 358.2912,68.64599
362643.5,22963,362621.6,71221.78,Lab_RestingStateEyesClosed,0,default,-0.03964295 2.522582 1.201329,356.1406 358.3369 358.2875,69.04382
362654.2,22964,362643.9,71232.53,Lab_RestingStateEyesClosed,0,default,-0.03975518 2.522701 1.201339,356.1501 358.4229 358.2646,68.31431
362676.9,22965,362654.6,71255.17,Lab_RestingStateEyesClosed,0,default,-0.03976344 2.522718 1.201323,356.1508 358.4965 358.2307,69.12503
362687.9,22966,362677.6,71266.26,Lab_RestingStateEyesClosed,0,default,-0.03975482 2.522765 1.201282,356.1383 358.5526 358.2422,68.2365
362709.9,22967,362688.4,71288.24,Lab_RestingStateEyesClosed,0,default,-0.03986454 2.522774 1.201262,356.149 358.5289 358.2498,68.99377
362721,22968,362710.5,71299.3,Lab_RestingStateEyesClosed,0,default,-0.03997204 2.522695 1.201143,356.1514 358.534 358.2587,68.21799
362743.4,22969,362721.4,71321.71,Lab_RestingStateEyesClosed,0,default,-0.04014573 2.522695 1.201105,356.1374 358.4395 358.2821,68.97691
362754.3,22970,362743.9,71332.66,Lab_RestingStateEyesClosed,0,default,-0.04041496 2.522759 1.201111,356.1298 358.3742 358.3061,68.14947
362776.8,22971,362754.8,71355.12,Lab_RestingStateEyesClosed,0,default,-0.04062538 2.522764 1.201073,356.1354 358.2608 358.3287,68.93197
362787.6,22972,362777.3,71365.92,Lab_RestingStateEyesClosed,0,default,-0.04083098 2.522877 1.201186,356.1267 358.1769 358.3601,68.08436
362810.2,22973,362788,71388.55,Lab_RestingStateEyesClosed,0,default,-0.04096444 2.522884 1.201166,356.1363 358.1235 358.3741,68.89671
362821.2,22974,362810.7,71399.48,Lab_RestingStateEyesClosed,0,default,-0.04125287 2.522941 1.201257,356.1531 358.0592 358.3955,68.02111
362843.3,22975,362821.6,71421.63,Lab_RestingStateEyesClosed,0,default,-0.04133018 2.522881 1.201206,356.1865 358.0387 358.4025,68.80041
362854.5,22976,362843.8,71432.82,Lab_RestingStateEyesClosed,0,default,-0.04167175 2.522909 1.201409,356.2119 357.9847 358.4028,67.97162
362876.7,22977,362854.9,71455,Lab_RestingStateEyesClosed,0,default,-0.04181505 2.522866 1.201314,356.274 357.959 358.3172,68.31615
362887.4,22978,362877.2,71465.69,Lab_RestingStateEyesClosed,0,default,-0.04201579 2.522679 1.201177,356.3366 357.8797 358.266,67.93523
362910,22979,362887.8,71488.29,Lab_RestingStateEyesClosed,0,default,-0.04223414 2.522643 1.200969,356.4115 357.7746 358.3322,68.75388
362921.1,22980,362910.6,71499.4,Lab_RestingStateEyesClosed,0,default,-0.04250563 2.52246 1.200633,356.4635 357.6353 358.4022,67.91032
362943.3,22981,362921.5,71521.65,Lab_RestingStateEyesClosed,0,default,-0.04272091 2.522501 1.200418,356.434 357.5497 358.4632,68.6641
362954.4,22982,362943.8,71532.68,Lab_RestingStateEyesClosed,0,default,-0.0429792 2.522454 1.200174,356.4059 357.42 358.5163,67.88096
362976.9,22983,362954.8,71555.17,Lab_RestingStateEyesClosed,0,default,-0.04307213 2.522578 1.199968,356.3326 357.3897 358.5603,68.256
362987.9,22984,362977.3,71566.25,Lab_RestingStateEyesClosed,0,default,-0.04321945 2.52264 1.199685,356.2719 357.3455 358.5977,67.86594
363010.3,22985,362988.4,71588.58,Lab_RestingStateEyesClosed,0,default,-0.0431053 2.522778 1.199525,356.1888 357.4622 358.5557,68.6051
363032.6,22986,363010.8,71610.93,Lab_RestingStateEyesClosed,0,default,-0.04291926 2.522858 1.199286,356.1115 357.5663 358.5425,68.27466
363043.7,22987,363033.1,71622.02,Lab_RestingStateEyesClosed,0,default,-0.04282944 2.522958 1.199027,356.0432 357.6551 358.5438,67.55583
363054.3,22988,363044.1,71632.56,Lab_RestingStateEyesClosed,0,default,-0.04270312 2.523058 1.198894,356.0126 357.775 358.5237,67.92758
363077,22989,363054.7,71655.31,Lab_RestingStateEyesClosed,0,default,-0.04247399 2.523042 1.198787,356.0395 357.9031 358.4435,68.73804
363087.9,22990,363077.5,71666.19,Lab_RestingStateEyesClosed,0,default,-0.04217072 2.522983 1.198632,356.01 358.0122 358.382,67.94324
363110,22991,363088.4,71688.28,Lab_RestingStateEyesClosed,0,default,-0.04204147 2.522911 1.198512,356.0498 358.0712 358.342,68.72835
363121.3,22992,363110.5,71699.57,Lab_RestingStateEyesClosed,0,default,-0.04207353 2.52283 1.198461,356.0743 358.1215 358.3368,67.92677
363144,22993,363121.7,71722.3,Lab_RestingStateEyesClosed,0,default,-0.04202874 2.522727 1.198277,356.1295 358.1603 358.3727,68.66416
363154.4,22994,363144.6,71732.68,Lab_RestingStateEyesClosed,0,default,-0.04199806 2.522655 1.198053,356.1607 358.2539 358.3632,67.80105
363177,22995,363154.8,71755.33,Lab_RestingStateEyesClosed,0,default,-0.04200908 2.52269 1.197907,356.1231 358.2795 358.333,68.23252
363188.1,22996,363177.5,71766.46,Lab_RestingStateEyesClosed,0,default,-0.04186689 2.522698 1.197689,356.0765 358.342 358.3006,67.83841
363210.1,22997,363188.6,71788.4,Lab_RestingStateEyesClosed,0,default,-0.04195832 2.522755 1.197561,356.0415 358.3373 358.3064,68.57942
363220.8,22998,363210.7,71799.13,Lab_RestingStateEyesClosed,0,default,-0.04182314 2.522804 1.197369,356.0066 358.3756 358.313,67.79352
363243.4,22999,363221.2,71821.75,Lab_RestingStateEyesClosed,0,default,-0.04193566 2.522909 1.197292,355.9602 358.3498 358.3696,68.60027
363267.2,23000,363243.9,71845.47,Lab_RestingStateEyesClosed,0,default,-0.0421282 2.523006 1.19734,355.9154 358.3207 358.3932,67.81537
363278.1,23001,363267.7,71856.37,Lab_RestingStateEyesClosed,0,default,-0.04224611 2.523057 1.19716,355.883 358.3069 358.4189,67.28301
363288.5,23002,363278.6,71866.81,Lab_RestingStateEyesClosed,0,default,-0.04241836 2.523126 1.197145,355.8742 358.2586 358.4403,68.09059
363310.9,23003,363288.9,71889.18,Lab_RestingStateEyesClosed,0,default,-0.0425867 2.523156 1.197187,355.9132 358.1966 358.4117,68.05141
363322.1,23004,363311.4,71900.42,Lab_RestingStateEyesClosed,0,default,-0.04274258 2.52321 1.197177,355.8968 358.1581 358.3907,67.31017
363343.7,23005,363322.7,71922.03,Lab_RestingStateEyesClosed,0,default,-0.0428762 2.523276 1.197278,355.8909 358.1211 358.3259,67.66252
363354.9,23006,363344.2,71933.17,Lab_RestingStateEyesClosed,0,default,-0.04310223 2.523306 1.197404,355.8704 358.0959 358.3218,67.70283
363377.6,23007,363355.4,71955.96,Lab_RestingStateEyesClosed,0,default,-0.04321522 2.523381 1.197529,355.8185 358.0681 358.3611,68.02285
363387.9,23008,363378.4,71966.2,Lab_RestingStateEyesClosed,0,default,-0.04463562 2.524602 1.196737,355.8004 358.0664 358.3942,67.24216
363410.1,23009,363388.4,71988.42,Lab_RestingStateEyesClosed,0,default,-0.04473848 2.524606 1.196895,355.8107 358.0842 358.44,67.75782
363421,23010,363410.7,71999.34,Lab_RestingStateEyesClosed,0,default,-0.04505158 2.524587 1.197193,355.7953 358.0712 358.4731,67.77729
363465.7,23011,363421.4,72043.98,Lab_RestingStateEyesClosed,0,default,-0.04493294 2.524453 1.197527,355.8616 358.1322 358.5096,68.53876
363476.8,23012,363466.2,72055.08,Lab_RestingStateEyesClosed,0,default,-0.04519735 2.524363 1.197903,355.9487 358.1658 358.5828,67.35003
363487.6,23013,363477.2,72065.92,Lab_RestingStateEyesClosed,0,default,-0.04520243 2.524177 1.198009,356.0004 358.1979 358.5878,67.72983
363511.3,23014,363488,72089.61,Lab_RestingStateEyesClosed,0,default,-0.04442497 2.523265 1.198627,356.096 358.1948 358.5502,68.53222
363521.5,23015,363512,72099.78,Lab_RestingStateEyesClosed,0,default,-0.0445449 2.523085 1.198959,356.2492 358.2222 358.5719,68.15905
363543.5,23016,363522,72121.76,Lab_RestingStateEyesClosed,0,default,-0.04549213 2.523642 1.198434,356.3748 358.1612 358.6304,68.28637
363554.7,23017,363543.9,72133.02,Lab_RestingStateEyesClosed,0,default,-0.04550568 2.523515 1.198493,356.4189 358.1079 358.6656,67.90697
363576.8,23018,363555.2,72155.12,Lab_RestingStateEyesClosed,0,default,-0.04561522 2.523532 1.198509,356.4014 358.0133 358.6811,68.64261
363587.6,23019,363577.3,72165.9,Lab_RestingStateEyesClosed,0,default,-0.04581261 2.523336 1.198591,356.4302 357.9246 358.6826,67.86928
363609.9,23020,363588,72188.23,Lab_RestingStateEyesClosed,0,default,-0.04588988 2.523476 1.198601,356.3734 357.8496 358.6832,68.66669
363621.2,23021,363610.4,72199.49,Lab_RestingStateEyesClosed,0,default,-0.04604771 2.523386 1.198835,356.3311 357.769 358.7191,67.88355
363643.6,23022,363621.7,72221.89,Lab_RestingStateEyesClosed,0,default,-0.04595931 2.523576 1.198883,356.2467 357.7496 358.7595,68.632
363654.5,23023,363644.2,72232.82,Lab_RestingStateEyesClosed,0,default,-0.0458882 2.523522 1.198948,356.1935 357.6999 358.7751,67.82674
363676.8,23024,363654.9,72255.08,Lab_RestingStateEyesClosed,0,default,-0.04574156 2.523628 1.19901,356.1667 357.7308 358.7297,68.19403
363687.5,23025,363677.3,72265.84,Lab_RestingStateEyesClosed,0,default,-0.04549461 2.523651 1.199041,356.1267 357.7259 358.6827,67.80631
363710.1,23026,363687.9,72288.45,Lab_RestingStateEyesClosed,0,default,-0.04526453 2.523722 1.199103,356.1169 357.7701 358.6236,68.61977
363721.2,23027,363710.7,72299.53,Lab_RestingStateEyesClosed,0,default,-0.04472463 2.523689 1.199129,356.0761 357.7978 358.5687,67.85342
363744.5,23028,363721.7,72322.76,Lab_RestingStateEyesClosed,0,default,-0.04442731 2.523736 1.199213,356.053 357.8676 358.5154,68.59544
363754.5,23029,363744.9,72332.84,Lab_RestingStateEyesClosed,0,default,-0.04391863 2.523705 1.199441,356.0342 357.9283 358.4449,68.19862
363777.1,23030,363754.9,72355.38,Lab_RestingStateEyesClosed,0,default,-0.04368669 2.523662 1.199476,356.0724 357.9845 358.4291,68.3324
363788.1,23031,363777.6,72366.43,Lab_RestingStateEyesClosed,0,default,-0.0432812 2.523585 1.199763,356.0945 358.037 358.3957,67.93213
363810,23032,363788.6,72388.31,Lab_RestingStateEyesClosed,0,default,-0.04310758 2.523534 1.199791,356.1167 358.0424 358.4077,68.70265
363821.1,23033,363810.6,72399.41,Lab_RestingStateEyesClosed,0,default,-0.04254368 2.523277 1.199726,356.124 358.0533 358.4084,67.92081
363843.4,23034,363821.6,72421.71,Lab_RestingStateEyesClosed,0,default,-0.0424308 2.52322 1.19972,356.1413 358.0221 358.4098,68.68674
363854.4,23035,363843.9,72432.72,Lab_RestingStateEyesClosed,0,default,-0.04222111 2.523211 1.199814,356.166 358.0206 358.4014,68.29613
363876.6,23036,363854.9,72454.94,Lab_RestingStateEyesClosed,0,default,-0.04210102 2.523129 1.199772,356.1961 357.9826 358.4167,68.66602
363887.7,23037,363877.1,72466.01,Lab_RestingStateEyesClosed,0,default,-0.04169559 2.523104 1.199755,356.2302 357.9693 358.4237,67.92829
363910,23038,363888.1,72488.32,Lab_RestingStateEyesClosed,0,default,-0.04148604 2.523105 1.19971,356.2397 357.9891 358.4449,68.68187
363921.4,23039,363910.5,72499.74,Lab_RestingStateEyesClosed,0,default,-0.04118857 2.523141 1.199986,356.2484 358.0306 358.4503,67.86983
363943.4,23040,363921.9,72521.69,Lab_RestingStateEyesClosed,0,default,-0.04087341 2.523203 1.199925,356.2011 358.1032 358.4264,68.23244
363954.6,23041,363943.9,72532.89,Lab_RestingStateEyesClosed,0,default,-0.04037626 2.52322 1.200084,356.1768 358.1586 358.4087,67.85417
363977.1,23042,363955,72555.41,Lab_RestingStateEyesClosed,0,default,-0.0399839 2.52335 1.200042,356.1084 358.2499 358.3676,68.59329
363988.5,23043,363977.6,72566.79,Lab_RestingStateEyesClosed,0,default,-0.03944372 2.523388 1.20017,356.0551 358.3387 358.3152,67.82192
364010.1,23044,363988.9,72588.43,Lab_RestingStateEyesClosed,0,default,-0.0390755 2.523426 1.200145,356.037 358.3959 358.2524,68.18074
364021.3,23045,364010.8,72599.63,Lab_RestingStateEyesClosed,0,default,-0.03824137 2.523467 1.200051,356.0158 358.4904 358.1634,67.81452
364043.4,23046,364021.8,72621.7,Lab_RestingStateEyesClosed,0,default,-0.03793121 2.523421 1.20007,356.0443 358.5143 358.0573,68.55208
364054.6,23047,364044,72632.9,Lab_RestingStateEyesClosed,0,default,-0.03731621 2.52337 1.200061,356.037 358.5822 357.9684,68.56102
364076.7,23048,364055.1,72655.02,Lab_RestingStateEyesClosed,0,default,-0.03707511 2.523381 1.200095,356.0625 358.6087 357.9099,68.10014
364087.8,23049,364077.2,72666.07,Lab_RestingStateEyesClosed,0,default,-0.03654703 2.523357 1.200199,356.051 358.6856 357.8083,67.71948
364109.9,23050,364088.2,72688.22,Lab_RestingStateEyesClosed,0,default,-0.0363409 2.523384 1.20021,356.0432 358.7273 357.7629,68.49548
364121.8,23051,364110.4,72700.07,Lab_RestingStateEyesClosed,0,default,-0.03578011 2.523397 1.20019,356.0369 358.7961 357.7101,67.71635
364143.4,23052,364122.2,72721.76,Lab_RestingStateEyesClosed,0,default,-0.0356022 2.523397 1.200159,356.0401 358.8141 357.7653,68.02216
364154.8,23053,364144,72733.15,Lab_RestingStateEyesClosed,0,default,-0.03510142 2.523365 1.20007,356.0232 358.8877 357.7401,67.65637
364177,23054,364155.3,72755.34,Lab_RestingStateEyesClosed,0,default,-0.03491201 2.523443 1.200114,355.9555 358.9467 357.7217,68.39146
364187.8,23055,364177.5,72766.12,Lab_RestingStateEyesClosed,0,default,-0.03437657 2.523508 1.200026,355.8758 359.052 357.6431,67.53883
364210.7,23056,364188.2,72789.03,Lab_RestingStateEyesClosed,0,default,-0.03424599 2.52352 1.200078,355.8683 359.0891 357.5843,68.34956
364221,23057,364211.7,72799.35,Lab_RestingStateEyesClosed,0,default,-0.03406854 2.523556 1.200237,355.8985 359.1383 357.5383,67.94846
364232.1,23058,364221.5,72810.36,Lab_RestingStateEyesClosed,0,default,-0.03397802 2.523488 1.200228,355.9547 359.1195 357.5444,68.45161
364254.9,23059,364232.5,72833.19,Lab_RestingStateEyesClosed,0,default,-0.03410317 2.523455 1.200284,356.0041 359.0446 357.5656,68.41088
364265.6,23060,364255.4,72843.95,Lab_RestingStateEyesClosed,0,default,-0.03391976 2.523462 1.200279,356.0122 359.013 357.548,68.40434
364288,23061,364266.1,72866.28,Lab_RestingStateEyesClosed,0,default,-0.03387075 2.523514 1.200197,355.9336 358.9548 357.5566,68.80728
364310.8,23062,364288.4,72889.06,Lab_RestingStateEyesClosed,0,default,-0.03372454 2.523618 1.200232,355.8544 358.9433 357.5692,68.46795
364321.5,23063,364311.3,72899.79,Lab_RestingStateEyesClosed,0,default,-0.03366577 2.523772 1.200464,355.8272 358.9622 357.5694,67.60294
364331.7,23064,364321.9,72910.05,Lab_RestingStateEyesClosed,0,default,-0.03359002 2.523756 1.200478,355.8228 358.9846 357.5658,68.41004
364354.9,23065,364332.1,72933.23,Lab_RestingStateEyesClosed,0,default,-0.03361538 2.523766 1.20068,355.8311 359.0366 357.5632,68.55928
364376.6,23066,364355.5,72954.96,Lab_RestingStateEyesClosed,0,default,-0.03347877 2.523752 1.20078,355.8383 359.0847 357.5767,68.50574
364388,23067,364377.1,72966.27,Lab_RestingStateEyesClosed,0,default,-0.03327715 2.52374 1.200758,355.8601 359.1098 357.5841,67.78343
364398.5,23068,364388.3,72976.85,Lab_RestingStateEyesClosed,0,default,-0.03322997 2.523688 1.200804,355.8831 359.1097 357.582,68.52769
364421.2,23069,364398.9,72999.47,Lab_RestingStateEyesClosed,0,default,-0.03335444 2.523522 1.200881,355.9512 359.0731 357.5707,68.45889
364432.1,23070,364421.9,73010.44,Lab_RestingStateEyesClosed,0,default,-0.03331528 2.523443 1.200963,355.9801 359.0476 357.5533,68.05354
364454.3,23071,364432.5,73032.62,Lab_RestingStateEyesClosed,0,default,-0.03330441 2.523521 1.200923,355.9761 359.0113 357.5418,68.43871
364476.8,23072,364454.8,73055.1,Lab_RestingStateEyesClosed,0,default,-0.0333494 2.523529 1.201029,355.9515 358.9815 357.5494,68.05585
364487.4,23073,364477.3,73065.66,Lab_RestingStateEyesClosed,0,default,-0.03329917 2.52357 1.201113,355.9288 358.9672 357.5615,68.41732
364498.7,23074,364487.9,73077.02,Lab_RestingStateEyesClosed,0,default,-0.03331251 2.523598 1.201178,355.9015 358.9843 357.5797,68.49481
364521.2,23075,364499.1,73099.49,Lab_RestingStateEyesClosed,0,default,-0.03325411 2.523644 1.20123,355.8701 359.0591 357.6151,68.42797
364532.2,23076,364521.7,73110.49,Lab_RestingStateEyesClosed,0,default,-0.033228 2.523671 1.201363,355.8439 359.1 357.6445,68.46567
364554.4,23077,364532.6,73132.76,Lab_RestingStateEyesClosed,0,default,-0.03331847 2.523749 1.201608,355.8553 359.1777 357.6602,68.34383
364565.2,23078,364555,73143.49,Lab_RestingStateEyesClosed,0,default,-0.03327173 2.523703 1.201697,355.8732 359.207 357.6566,68.3337
364587.8,23079,364565.8,73166.09,Lab_RestingStateEyesClosed,0,default,-0.03323035 2.523625 1.201747,355.913 359.2369 357.6263,68.38765
364598.5,23080,364588.2,73176.79,Lab_RestingStateEyesClosed,0,default,-0.03319316 2.523571 1.201937,355.9255 359.2604 357.6176,68.3754
364621.1,23081,364598.8,73199.44,Lab_RestingStateEyesClosed,0,default,-0.03311783 2.52347 1.20201,355.9497 359.2211 357.5897,68.38515
364632,23082,364621.6,73210.27,Lab_RestingStateEyesClosed,0,default,-0.03316317 2.523395 1.202203,355.9773 359.1952 357.5786,68.37531
364654.4,23083,364632.3,73232.73,Lab_RestingStateEyesClosed,0,default,-0.03315478 2.523344 1.202152,355.9907 359.1272 357.5741,68.43334
364665.2,23084,364654.9,73243.52,Lab_RestingStateEyesClosed,0,default,-0.03327041 2.523273 1.202345,356.0186 359.0661 357.5844,68.43201
364688,23085,364665.7,73266.28,Lab_RestingStateEyesClosed,0,default,-0.03336887 2.523311 1.20232,356.0202 358.9958 357.631,68.44933
364699,23086,364688.4,73277.29,Lab_RestingStateEyesClosed,0,default,-0.03349675 2.523268 1.202516,356.0423 358.9277 357.6665,68.43271
364721,23087,364699.4,73299.31,Lab_RestingStateEyesClosed,0,default,-0.03355702 2.523247 1.202627,356.0459 358.9031 357.6896,68.39572
364732.1,23088,364721.4,73310.36,Lab_RestingStateEyesClosed,0,default,-0.03364372 2.523189 1.202822,356.0769 358.8549 357.7151,68.41587
364754.4,23089,364732.4,73332.69,Lab_RestingStateEyesClosed,0,default,-0.03353574 2.52318 1.202822,356.114 358.8811 357.7079,68.42303
364765.4,23090,364754.9,73343.67,Lab_RestingStateEyesClosed,0,default,-0.03354408 2.523083 1.203017,356.1581 358.877 357.6983,68.45087
